rpm,timestamp,anomaly
1075,2022-03-23 18:42:32,0
1020,2022-03-23 18:42:34,0
1365,2022-03-23 18:42:37,0
1836,2022-03-23 18:42:40,0
1070,2022-03-23 18:42:43,0
1283,2022-03-23 18:42:46,0
1244,2022-03-23 18:42:49,0
908,2022-03-23 18:42:52,0
955,2022-03-23 18:42:55,0
1071,2022-03-23 18:42:57,0
1285,2022-03-23 18:43:00,0
1589,2022-03-23 18:43:03,0
1869,2022-03-23 18:43:06,0
2109,2022-03-23 18:43:09,0
2189,2022-03-23 18:43:12,0
2114,2022-03-23 18:43:15,0
1707,2022-03-23 18:43:18,0
1425,2022-03-23 18:43:21,0
1411,2022-03-23 18:43:23,0
1385,2022-03-23 18:43:26,0
1615,2022-03-23 18:43:29,0
1852,2022-03-23 18:43:32,0
1941,2022-03-23 18:43:35,0
1289,2022-03-23 18:43:38,0
1278,2022-03-23 18:43:41,0
1378,2022-03-23 18:43:43,0
1474,2022-03-23 18:43:46,0
1388,2022-03-23 18:43:49,0
1462,2022-03-23 18:43:52,0
1591,2022-03-23 18:43:55,0
1556,2022-03-23 18:43:58,0
1559,2022-03-23 18:44:01,0
1581,2022-03-23 18:44:04,0
1501,2022-03-23 18:44:06,0
1474,2022-03-23 18:44:09,0
1384,2022-03-23 18:44:12,0
1236,2022-03-23 18:44:15,0
1137,2022-03-23 18:44:18,0
1063,2022-03-23 18:44:21,0
1406,2022-03-23 18:44:24,0
1666,2022-03-23 18:44:27,0
1745,2022-03-23 18:44:29,0
1076,2022-03-23 18:44:32,0
946,2022-03-23 18:44:35,0
1141,2022-03-23 18:44:38,0
1299,2022-03-23 18:44:41,0
1654,2022-03-23 18:44:44,0
1984,2022-03-23 18:44:47,0
1992,2022-03-23 18:44:50,0
1864,2022-03-23 18:44:52,0
1840,2022-03-23 18:44:55,0
1815,2022-03-23 18:44:58,0
1878,2022-03-23 18:45:01,0
2000,2022-03-23 18:45:04,0
2020,2022-03-23 18:45:07,0
2006,2022-03-23 18:45:10,0
1659,2022-03-23 18:45:13,0
1570,2022-03-23 18:45:15,0
1802,2022-03-23 18:45:18,0
1917,2022-03-23 18:45:21,0
1919,2022-03-23 18:45:24,0
1940,2022-03-23 18:45:27,0
2149,2022-03-23 18:45:30,0
2151,2022-03-23 18:45:33,0
2119,2022-03-23 18:45:35,0
1412,2022-03-23 18:45:38,0
1179,2022-03-23 18:45:41,0
987,2022-03-23 18:45:44,0
1060,2022-03-23 18:45:47,0
1248,2022-03-23 18:45:50,0
1368,2022-03-23 18:45:53,0
1354,2022-03-23 18:45:56,0
1135,2022-03-23 18:45:58,0
1486,2022-03-23 18:46:01,0
1523,2022-03-23 18:46:04,0
1520,2022-03-23 18:46:07,0
1825,2022-03-23 18:46:10,0
2022,2022-03-23 18:46:13,0
1303,2022-03-23 18:46:16,0
1324,2022-03-23 18:46:19,0
1109,2022-03-23 18:46:22,0
926,2022-03-23 18:46:24,0
939,2022-03-23 18:46:27,0
1470,2022-03-23 18:46:30,0
1182,2022-03-23 18:46:33,0
859,2022-03-23 18:46:36,0
1005,2022-03-23 18:46:39,0
1227,2022-03-23 18:46:42,0
1403,2022-03-23 18:46:44,0
1712,2022-03-23 18:46:47,0
2292,2022-03-23 18:46:50,0
1334,2022-03-23 18:46:53,0
1404,2022-03-23 18:46:56,0
1439,2022-03-23 18:46:59,0
1532,2022-03-23 18:47:02,0
1325,2022-03-23 18:47:05,0
951,2022-03-23 18:47:07,0
1166,2022-03-23 18:47:10,0
2088,2022-03-23 18:47:13,0
1397,2022-03-23 18:47:16,0
1166,2022-03-23 18:47:19,0
912,2022-03-23 18:47:22,0
1226,2022-03-23 18:47:25,0
1436,2022-03-23 18:47:28,0
1910,2022-03-23 18:47:30,0
1098,2022-03-23 18:47:33,0
1156,2022-03-23 18:47:36,0
1312,2022-03-23 18:47:39,0
852,2022-03-23 18:47:42,0
913,2022-03-23 18:47:45,0
1252,2022-03-23 18:47:48,0
1303,2022-03-23 18:47:51,0
1009,2022-03-23 18:47:53,0
1013,2022-03-23 18:47:56,0
1120,2022-03-23 18:47:59,0
1355,2022-03-23 18:48:02,0
1699,2022-03-23 18:48:05,0
1886,2022-03-23 18:48:08,0
2005,2022-03-23 18:48:11,0
1702,2022-03-23 18:48:13,0
1275,2022-03-23 18:48:16,0
1024,2022-03-23 18:48:19,0
883,2022-03-23 18:48:22,0
936,2022-03-23 18:48:25,0
1366,2022-03-23 18:48:28,0
2194,2022-03-23 18:48:31,0
1784,2022-03-23 18:48:34,0
1526,2022-03-23 18:48:36,0
1904,2022-03-23 18:48:39,0
2222,2022-03-23 18:48:42,0
1491,2022-03-23 18:48:45,0
1561,2022-03-23 18:48:48,0
1490,2022-03-23 18:48:51,0
1386,2022-03-23 18:48:54,0
1595,2022-03-23 18:48:57,0
1800,2022-03-23 18:48:59,0
1146,2022-03-23 18:49:02,0
1222,2022-03-23 18:49:05,0
1520,2022-03-23 18:49:08,0
1407,2022-03-23 18:49:11,0
1391,2022-03-23 18:49:14,0
1550,2022-03-23 18:49:17,0
1508,2022-03-23 18:49:20,0
1106,2022-03-23 18:49:23,0
1288,2022-03-23 18:49:25,0
1554,2022-03-23 18:49:28,0
1460,2022-03-23 18:49:31,0
1452,2022-03-23 18:49:34,0
1276,2022-03-23 18:49:37,0
1582,2022-03-23 18:49:40,0
1747,2022-03-23 18:49:43,0
1446,2022-03-23 18:49:46,0
1616,2022-03-23 18:49:48,0
1796,2022-03-23 18:49:51,0
1605,2022-03-23 18:49:54,0
1619,2022-03-23 18:49:57,0
1623,2022-03-23 18:50:00,0
1836,2022-03-23 18:50:03,0
2137,2022-03-23 18:50:06,0
1630,2022-03-23 18:50:09,0
1745,2022-03-23 18:50:11,0
1117,2022-03-23 18:50:14,0
1303,2022-03-23 18:50:17,0
1142,2022-03-23 18:50:20,0
1048,2022-03-23 18:50:23,0
1112,2022-03-23 18:50:26,0
1031,2022-03-23 18:50:29,0
834,2022-03-23 18:50:32,0
1155,2022-03-23 18:50:34,0
1344,2022-03-23 18:50:37,0
1112,2022-03-23 18:50:40,0
1039,2022-03-23 18:50:43,0
1249,2022-03-23 18:50:46,0
1242,2022-03-23 18:50:49,0
1188,2022-03-23 18:50:52,0
1208,2022-03-23 18:50:54,0
1168,2022-03-23 18:50:57,0
1270,2022-03-23 18:51:00,0
1189,2022-03-23 18:51:03,0
1287,2022-03-23 18:51:06,0
1317,2022-03-23 18:51:09,0
1388,2022-03-23 18:51:12,0
1495,2022-03-23 18:51:15,0
1519,2022-03-23 18:51:17,0
1227,2022-03-23 18:51:20,0
1068,2022-03-23 18:51:23,0
1222,2022-03-23 18:51:26,0
1209,2022-03-23 18:51:29,0
1121,2022-03-23 18:51:32,0
1068,2022-03-23 18:51:35,0
1237,2022-03-23 18:51:38,0
1165,2022-03-23 18:51:40,0
869,2022-03-23 18:51:43,0
1152,2022-03-23 18:51:46,0
1237,2022-03-23 18:51:49,0
1288,2022-03-23 18:51:52,0
1340,2022-03-23 18:51:55,0
1203,2022-03-23 18:51:58,0
966,2022-03-23 18:52:00,0
1022,2022-03-23 18:52:03,0
1216,2022-03-23 18:52:06,0
1154,2022-03-23 18:52:09,0
1071,2022-03-23 18:52:12,0
1082,2022-03-23 18:52:15,0
1065,2022-03-23 18:52:18,0
966,2022-03-23 18:52:21,0
1013,2022-03-23 18:52:23,0
1045,2022-03-23 18:52:26,0
1055,2022-03-23 18:52:29,0
1005,2022-03-23 18:52:32,0
1241,2022-03-23 18:52:35,0
1257,2022-03-23 18:52:38,0
1006,2022-03-23 18:52:41,0
1078,2022-03-23 18:52:44,0
1182,2022-03-23 18:52:46,0
1245,2022-03-23 18:52:49,0
950,2022-03-23 18:52:52,0
987,2022-03-23 18:52:55,0
1018,2022-03-23 18:52:58,0
1032,2022-03-23 18:53:01,0
995,2022-03-23 18:53:04,0
1002,2022-03-23 18:53:06,0
1045,2022-03-23 18:53:09,0
977,2022-03-23 18:53:12,0
884,2022-03-23 18:53:15,0
893,2022-03-23 18:53:18,0
1808,2022-03-23 18:53:21,0
1241,2022-03-23 18:53:24,0
1487,2022-03-23 18:53:27,0
1554,2022-03-23 18:53:29,0
1068,2022-03-23 18:53:32,0
1200,2022-03-23 18:53:35,0
1646,2022-03-23 18:53:38,0
1882,2022-03-23 18:53:41,0
1265,2022-03-23 18:53:44,0
1480,2022-03-23 18:53:47,0
1524,2022-03-23 18:53:50,0
1061,2022-03-23 18:53:52,0
950,2022-03-23 18:53:55,0
950,2022-03-23 18:53:58,0
984,2022-03-23 18:54:01,0
1557,2022-03-23 18:54:04,0
960,2022-03-23 18:54:07,0
939,2022-03-23 18:54:10,0
902,2022-03-23 18:54:13,0
862,2022-03-23 18:54:15,0
970,2022-03-23 18:54:18,0
1505,2022-03-23 18:54:21,0
1962,2022-03-23 18:54:24,0
1319,2022-03-23 18:54:27,0
1320,2022-03-23 18:54:30,0
1371,2022-03-23 18:54:33,0
1418,2022-03-23 18:54:35,0
1394,2022-03-23 18:54:38,0
1449,2022-03-23 18:54:41,0
1553,2022-03-23 18:54:44,0
929,2022-03-23 18:54:47,0
961,2022-03-23 18:54:50,0
1187,2022-03-23 18:54:53,0
1522,2022-03-23 18:54:56,0
1660,2022-03-23 18:54:58,0
1325,2022-03-23 18:55:01,0
1277,2022-03-23 18:55:04,0
1624,2022-03-23 18:55:07,0
1819,2022-03-23 18:55:10,0
1425,2022-03-23 18:55:13,0
1237,2022-03-23 18:55:16,0
1372,2022-03-23 18:55:19,0
948,2022-03-23 18:55:21,0
952,2022-03-23 18:55:24,0
933,2022-03-23 18:55:27,0
1271,2022-03-23 18:55:30,0
1448,2022-03-23 18:55:33,0
1462,2022-03-23 18:55:36,0
1542,2022-03-23 18:55:39,0
1190,2022-03-23 18:55:42,0
1197,2022-03-23 18:55:44,0
1167,2022-03-23 18:55:47,0
1413,2022-03-23 18:55:50,0
1520,2022-03-23 18:55:53,0
1637,2022-03-23 18:55:56,0
1218,2022-03-23 18:55:59,0
975,2022-03-23 18:56:02,0
1301,2022-03-23 18:56:04,0
1553,2022-03-23 18:56:07,0
1681,2022-03-23 18:56:10,0
1001,2022-03-23 18:56:13,0
1319,2022-03-23 18:56:16,0
1416,2022-03-23 18:56:19,0
1286,2022-03-23 18:56:22,0
1326,2022-03-23 18:56:25,0
1502,2022-03-23 18:56:28,0
1511,2022-03-23 18:56:30,0
1404,2022-03-23 18:56:33,0
1665,2022-03-23 18:56:36,0
1670,2022-03-23 18:56:39,0
1175,2022-03-23 18:56:42,0
1024,2022-03-23 18:56:45,0
1351,2022-03-23 18:56:48,0
1526,2022-03-23 18:56:51,0
1597,2022-03-23 18:56:54,0
1465,2022-03-23 18:56:56,0
1548,2022-03-23 18:56:59,0
1404,2022-03-23 18:57:02,0
1124,2022-03-23 18:57:05,0
1151,2022-03-23 18:57:08,0
1272,2022-03-23 18:57:11,0
1507,2022-03-23 18:57:14,0
1300,2022-03-23 18:57:17,0
1543,2022-03-23 18:57:19,0
1544,2022-03-23 18:57:22,0
1434,2022-03-23 18:57:25,0
1352,2022-03-23 18:57:28,0
1011,2022-03-23 18:57:31,0
1004,2022-03-23 18:57:34,0
906,2022-03-23 18:57:37,0
1549,2022-03-23 18:57:40,0
945,2022-03-23 18:57:42,0
1218,2022-03-23 18:57:45,0
1922,2022-03-23 18:57:48,0
1224,2022-03-23 18:57:51,0
1230,2022-03-23 18:57:54,0
882,2022-03-23 18:57:57,0
819,2022-03-23 18:58:00,0
920,2022-03-23 18:58:03,0
1292,2022-03-23 18:58:05,0
2007,2022-03-23 18:58:08,0
1391,2022-03-23 18:58:11,0
1591,2022-03-23 18:58:14,0
1558,2022-03-23 18:58:17,0
1594,2022-03-23 18:58:20,0
1674,2022-03-23 18:58:23,0
1651,2022-03-23 18:58:26,0
1498,2022-03-23 18:58:29,0
1518,2022-03-23 18:58:31,0
1603,2022-03-23 18:58:34,0
1451,2022-03-23 18:58:37,0
1409,2022-03-23 18:58:40,0
1446,2022-03-23 18:58:43,0
961,2022-03-23 18:58:46,0
1346,2022-03-23 18:58:49,0
1868,2022-03-23 18:58:52,0
1218,2022-03-23 18:58:54,0
1355,2022-03-23 18:58:57,0
1328,2022-03-23 18:59:00,0
1481,2022-03-23 18:59:03,0
1560,2022-03-23 18:59:06,0
1589,2022-03-23 18:59:09,0
1836,2022-03-23 18:59:12,0
1266,2022-03-23 18:59:14,0
1389,2022-03-23 18:59:17,0
1482,2022-03-23 18:59:20,0
1280,2022-03-23 18:59:23,0
1276,2022-03-23 18:59:26,0
1177,2022-03-23 18:59:29,0
1001,2022-03-23 18:59:32,0
942,2022-03-23 18:59:35,0
1960,2022-03-23 18:59:37,0
1533,2022-03-23 18:59:40,0
1395,2022-03-23 18:59:43,0
1080,2022-03-23 18:59:46,0
940,2022-03-23 18:59:49,0
1619,2022-03-23 18:59:52,0
1741,2022-03-23 18:59:55,0
1382,2022-03-23 18:59:58,0
1635,2022-03-23 19:00:00,0
1761,2022-03-23 19:00:03,0
1833,2022-03-23 19:00:06,0
1484,2022-03-23 19:00:09,0
1316,2022-03-23 19:00:12,0
1293,2022-03-23 19:00:15,0
1062,2022-03-23 19:00:18,0
1067,2022-03-23 19:00:21,0
1248,2022-03-23 19:00:23,0
923,2022-03-23 19:00:26,0
1699,2022-03-23 19:00:29,0
1071,2022-03-23 19:00:32,0
1163,2022-03-23 19:00:35,0
1489,2022-03-23 19:00:38,0
1606,2022-03-23 19:00:41,0
1330,2022-03-23 19:00:43,0
1263,2022-03-23 19:00:46,0
1465,2022-03-23 19:00:49,0
1570,2022-03-23 19:00:52,0
1449,2022-03-23 19:00:55,0
1109,2022-03-23 19:00:58,0
883,2022-03-23 19:01:01,0
1014,2022-03-23 19:01:04,0
1205,2022-03-23 19:01:06,0
1674,2022-03-23 19:01:09,0
1134,2022-03-23 19:01:12,0
1137,2022-03-23 19:01:15,0
1192,2022-03-23 19:01:18,0
1062,2022-03-23 19:01:21,0
925,2022-03-23 19:01:24,0
1245,2022-03-23 19:01:27,0
954,2022-03-23 19:01:29,0
998,2022-03-23 19:01:32,0
2146,2022-03-23 19:01:35,0
1462,2022-03-23 19:01:38,0
1515,2022-03-23 19:01:41,0
1483,2022-03-23 19:01:44,0
1500,2022-03-23 19:01:47,0
1810,2022-03-23 19:01:50,0
1768,2022-03-23 19:01:52,0
964,2022-03-23 19:01:55,0
1575,2022-03-23 19:01:58,0
1512,2022-03-23 19:02:01,0
1632,2022-03-23 19:02:04,0
969,2022-03-23 19:02:07,0
1398,2022-03-23 19:02:10,0
1339,2022-03-23 19:02:12,0
1299,2022-03-23 19:02:15,0
1559,2022-03-23 19:02:18,0
1859,2022-03-23 19:02:21,0
999,2022-03-23 19:02:24,0
1001,2022-03-23 19:02:27,0
1000,2022-03-23 19:02:30,0
999,2022-03-23 19:02:33,0
998,2022-03-23 19:02:35,0
998,2022-03-23 19:02:38,0
1001,2022-03-23 19:02:41,0
1669,2022-03-23 19:02:44,0
927,2022-03-23 19:02:47,0
912,2022-03-23 19:02:50,0
1073,2022-03-23 19:02:53,0
1125,2022-03-23 19:02:56,0
1639,2022-03-23 19:02:58,0
1269,2022-03-23 19:03:01,0
1286,2022-03-23 19:03:04,0
943,2022-03-23 19:03:07,0
929,2022-03-23 19:03:10,0
1658,2022-03-23 19:03:13,0
1399,2022-03-23 19:03:16,0
1466,2022-03-23 19:03:18,0
974,2022-03-23 19:03:21,0
1825,2022-03-23 19:03:24,0
1406,2022-03-23 19:03:27,0
1414,2022-03-23 19:03:30,0
982,2022-03-23 19:03:33,0
1256,2022-03-23 19:03:36,0
1575,2022-03-23 19:03:39,0
1509,2022-03-23 19:03:41,0
1174,2022-03-23 19:03:44,0
911,2022-03-23 19:03:47,0
764,2022-03-23 19:03:50,0
1333,2022-03-23 19:03:53,0
968,2022-03-23 19:03:56,0
970,2022-03-23 19:03:59,0
903,2022-03-23 19:04:02,0
988,2022-03-23 19:04:04,0
1298,2022-03-23 19:04:07,0
1428,2022-03-23 19:04:10,0
1365,2022-03-23 19:04:13,0
1333,2022-03-23 19:04:16,0
1231,2022-03-23 19:04:19,0
1468,2022-03-23 19:04:22,0
1493,2022-03-23 19:04:25,0
1588,2022-03-23 19:04:27,0
1775,2022-03-23 19:04:30,0
990,2022-03-23 19:04:33,0
999,2022-03-23 19:04:36,0
1191,2022-03-23 19:04:39,0
1292,2022-03-23 19:04:42,0
1065,2022-03-23 19:04:45,0
927,2022-03-23 19:04:48,0
966,2022-03-23 19:04:50,0
959,2022-03-23 19:04:53,0
1042,2022-03-23 19:04:56,0
1154,2022-03-23 19:04:59,0
1371,2022-03-23 19:05:02,0
1407,2022-03-23 19:05:05,0
1163,2022-03-23 19:05:08,0
1202,2022-03-23 19:05:11,0
1484,2022-03-23 19:05:13,0
1634,2022-03-23 19:05:16,0
1502,2022-03-23 19:05:19,0
1430,2022-03-23 19:05:22,0
1876,2022-03-23 19:05:25,0
1388,2022-03-23 19:05:28,0
1444,2022-03-23 19:05:31,0
1585,2022-03-23 19:05:33,0
1633,2022-03-23 19:05:36,0
1504,2022-03-23 19:05:39,0
1306,2022-03-23 19:05:42,0
1322,2022-03-23 19:05:45,0
1426,2022-03-23 19:05:48,0
1515,2022-03-23 19:05:51,0
1651,2022-03-23 19:05:54,0
1876,2022-03-23 19:05:56,0
1921,2022-03-23 19:05:59,0
1931,2022-03-23 19:06:02,0
1933,2022-03-23 19:06:05,0
1968,2022-03-23 19:06:08,0
1765,2022-03-23 19:06:11,0
1594,2022-03-23 19:06:14,0
1707,2022-03-23 19:06:17,0
1435,2022-03-23 19:06:19,0
1000,2022-03-23 19:06:22,0
997,2022-03-23 19:06:25,0
948,2022-03-23 19:06:28,0
924,2022-03-23 19:06:31,0
975,2022-03-23 19:06:34,0
829,2022-03-23 19:06:37,0
1250,2022-03-23 19:06:40,0
930,2022-03-23 19:06:42,0
943,2022-03-23 19:06:45,0
1293,2022-03-23 19:06:48,0
953,2022-03-23 19:06:51,0
953,2022-03-23 19:06:54,0
1267,2022-03-23 19:06:57,0
1619,2022-03-23 19:07:00,0
1694,2022-03-23 19:07:02,0
1772,2022-03-23 19:07:05,0
1827,2022-03-23 19:07:08,0
1634,2022-03-23 19:07:11,0
1489,2022-03-23 19:07:14,0
999,2022-03-23 19:07:17,0
1003,2022-03-23 19:07:20,0
990,2022-03-23 19:07:23,0
917,2022-03-23 19:07:25,0
1475,2022-03-23 19:07:28,0
1121,2022-03-23 19:07:31,0
950,2022-03-23 19:07:34,0
950,2022-03-23 19:07:37,0
1859,2022-03-23 19:07:40,0
1310,2022-03-23 19:07:43,0
1477,2022-03-23 19:07:46,0
1341,2022-03-23 19:07:48,0
1254,2022-03-23 19:07:51,0
989,2022-03-23 19:07:54,0
951,2022-03-23 19:07:57,0
950,2022-03-23 19:08:00,0
1119,2022-03-23 19:08:03,0
1328,2022-03-23 19:08:06,0
1375,2022-03-23 19:08:09,0
1441,2022-03-23 19:08:11,0
1561,2022-03-23 19:08:14,0
1531,2022-03-23 19:08:17,0
1510,2022-03-23 19:08:20,0
1463,2022-03-23 19:08:23,0
995,2022-03-23 19:08:26,0
951,2022-03-23 19:08:29,0
1735,2022-03-23 19:08:31,0
1261,2022-03-23 19:08:34,0
1595,2022-03-23 19:08:37,0
1153,2022-03-23 19:08:40,0
1159,2022-03-23 19:08:43,0
1005,2022-03-23 19:08:46,0
1168,2022-03-23 19:08:49,0
1206,2022-03-23 19:08:52,0
1361,2022-03-23 19:08:54,0
1408,2022-03-23 19:08:57,0
1280,2022-03-23 19:09:00,0
1201,2022-03-23 19:09:03,0
912,2022-03-23 19:09:06,0
967,2022-03-23 19:09:09,0
1060,2022-03-23 19:09:12,0
1094,2022-03-23 19:09:15,0
1174,2022-03-23 19:09:17,0
1235,2022-03-23 19:09:20,0
1178,2022-03-23 19:09:23,0
1258,2022-03-23 19:09:26,0
1195,2022-03-23 19:09:29,0
954,2022-03-23 19:09:32,0
950,2022-03-23 19:09:35,0
947,2022-03-23 19:09:37,0
953,2022-03-23 19:09:40,0
1608,2022-03-23 19:09:43,0
1113,2022-03-23 19:09:46,0
1219,2022-03-23 19:09:49,0
1397,2022-03-23 19:09:52,0
1574,2022-03-23 19:09:55,0
1553,2022-03-23 19:09:58,0
1507,2022-03-23 19:10:00,0
1432,2022-03-23 19:10:03,0
950,2022-03-23 19:10:06,0
873,2022-03-23 19:10:09,0
1179,2022-03-23 19:10:12,0
2187,2022-03-23 19:10:15,0
1494,2022-03-23 19:10:18,0
1788,2022-03-23 19:10:21,0
1346,2022-03-23 19:10:23,0
1424,2022-03-23 19:10:26,0
1412,2022-03-23 19:10:29,0
992,2022-03-23 19:10:32,0
974,2022-03-23 19:10:35,0
1696,2022-03-23 19:10:38,0
896,2022-03-23 19:10:41,0
839,2022-03-23 19:10:44,0
1284,2022-03-23 19:10:46,0
1329,2022-03-23 19:10:49,0
2228,2022-03-23 19:10:52,0
1688,2022-03-23 19:10:55,0
2232,2022-03-23 19:10:58,0
1763,2022-03-23 19:11:01,0
2057,2022-03-23 19:11:04,0
1678,2022-03-23 19:11:06,0
1599,2022-03-23 19:11:09,0
1531,2022-03-23 19:11:12,0
1458,2022-03-23 19:11:15,0
1417,2022-03-23 19:11:18,0
1354,2022-03-23 19:11:21,0
1317,2022-03-23 19:11:24,0
1290,2022-03-23 19:11:27,0
1329,2022-03-23 19:11:29,0
1334,2022-03-23 19:11:32,0
1352,2022-03-23 19:11:35,0
1308,2022-03-23 19:11:38,0
1321,2022-03-23 19:11:41,0
1309,2022-03-23 19:11:44,0
1323,2022-03-23 19:11:47,0
1359,2022-03-23 19:11:50,0
1422,2022-03-23 19:11:52,0
1464,2022-03-23 19:11:55,0
1394,2022-03-23 19:11:58,0
1324,2022-03-23 19:12:01,0
1291,2022-03-23 19:12:04,0
1341,2022-03-23 19:12:07,0
1381,2022-03-23 19:12:10,0
1434,2022-03-23 19:12:13,0
1496,2022-03-23 19:12:15,0
1455,2022-03-23 19:12:18,0
1440,2022-03-23 19:12:21,0
1383,2022-03-23 19:12:24,0
1300,2022-03-23 19:12:27,0
1340,2022-03-23 19:12:30,0
1387,2022-03-23 19:12:33,0
1383,2022-03-23 19:12:36,0
1375,2022-03-23 19:12:38,0
1422,2022-03-23 19:12:41,0
1442,2022-03-23 19:12:44,0
1445,2022-03-23 19:12:47,0
1446,2022-03-23 19:12:50,0
1455,2022-03-23 19:12:53,0
1469,2022-03-23 19:12:56,0
1415,2022-03-23 19:12:58,0
1326,2022-03-23 19:13:01,0
1321,2022-03-23 19:13:04,0
1353,2022-03-23 19:13:07,0
1406,2022-03-23 19:13:10,0
1429,2022-03-23 19:13:13,0
1406,2022-03-23 19:13:16,0
1361,2022-03-23 19:13:19,0
1344,2022-03-23 19:13:21,0
1346,2022-03-23 19:13:24,0
1379,2022-03-23 19:13:27,0
1409,2022-03-23 19:13:30,0
1453,2022-03-23 19:13:33,0
1421,2022-03-23 19:13:36,0
1401,2022-03-23 19:13:39,0
1368,2022-03-23 19:13:42,0
1351,2022-03-23 19:13:45,0
1362,2022-03-23 19:13:47,0
1387,2022-03-23 19:13:50,0
1422,2022-03-23 19:13:53,0
1448,2022-03-23 19:13:56,0
1483,2022-03-23 19:13:59,0
1501,2022-03-23 19:14:02,0
1423,2022-03-23 19:14:05,0
1378,2022-03-23 19:14:08,0
1413,2022-03-23 19:14:10,0
1454,2022-03-23 19:14:13,0
1425,2022-03-23 19:14:16,0
1426,2022-03-23 19:14:19,0
1414,2022-03-23 19:14:22,0
1349,2022-03-23 19:14:25,0
1361,2022-03-23 19:14:28,0
1304,2022-03-23 19:14:31,0
1259,2022-03-23 19:14:34,0
1240,2022-03-23 19:14:36,0
984,2022-03-23 19:14:39,0
998,2022-03-23 19:14:42,0
1045,2022-03-23 19:14:45,0
1141,2022-03-23 19:14:48,0
1240,2022-03-23 19:14:51,0
1361,2022-03-23 19:14:54,0
1453,2022-03-23 19:14:57,0
1550,2022-03-23 19:14:59,0
1655,2022-03-23 19:15:02,0
1731,2022-03-23 19:15:05,0
1646,2022-03-23 19:15:08,0
1614,2022-03-23 19:15:11,0
1635,2022-03-23 19:15:14,0
1694,2022-03-23 19:15:17,0
1752,2022-03-23 19:15:20,0
1722,2022-03-23 19:15:22,0
1688,2022-03-23 19:15:25,0
1655,2022-03-23 19:15:28,0
1678,2022-03-23 19:15:31,0
1723,2022-03-23 19:15:34,0
1766,2022-03-23 19:15:37,0
1798,2022-03-23 19:15:40,0
1834,2022-03-23 19:15:43,0
1855,2022-03-23 19:15:45,0
1876,2022-03-23 19:15:48,0
1894,2022-03-23 19:15:51,0
1543,2022-03-23 19:15:54,0
1331,2022-03-23 19:15:57,0
1177,2022-03-23 19:16:00,0
1150,2022-03-23 19:16:03,0
1138,2022-03-23 19:16:06,0
1083,2022-03-23 19:16:08,0
962,2022-03-23 19:16:11,0
1165,2022-03-23 19:16:14,0
1094,2022-03-23 19:16:17,0
1028,2022-03-23 19:16:20,0
997,2022-03-23 19:16:23,0
942,2022-03-23 19:16:26,0
896,2022-03-23 19:16:29,0
836,2022-03-23 19:16:31,0
908,2022-03-23 19:16:34,0
1485,2022-03-23 19:16:37,0
1167,2022-03-23 19:16:40,0
1179,2022-03-23 19:16:43,0
1219,2022-03-23 19:16:46,0
1276,2022-03-23 19:16:49,0
1378,2022-03-23 19:16:51,0
1382,2022-03-23 19:16:54,0
1333,2022-03-23 19:16:57,0
993,2022-03-23 19:17:00,0
947,2022-03-23 19:17:03,0
987,2022-03-23 19:17:06,0
1412,2022-03-23 19:17:09,0
1045,2022-03-23 19:17:12,0
1199,2022-03-23 19:17:14,0
1228,2022-03-23 19:17:17,0
1239,2022-03-23 19:17:20,0
1284,2022-03-23 19:17:23,0
1442,2022-03-23 19:17:26,0
1796,2022-03-23 19:17:29,0
1740,2022-03-23 19:17:32,0
1089,2022-03-23 19:17:35,0
1000,2022-03-23 19:17:37,0
818,2022-03-23 19:17:40,0
1008,2022-03-23 19:17:43,0
919,2022-03-23 19:17:46,0
1000,2022-03-23 19:17:49,0
969,2022-03-23 19:17:52,0
899,2022-03-23 19:17:55,0
841,2022-03-23 19:17:58,0
1254,2022-03-23 19:18:00,0
1474,2022-03-23 19:18:03,0
1524,2022-03-23 19:18:06,0
883,2022-03-23 19:18:09,0
1610,2022-03-23 19:18:12,0
1143,2022-03-23 19:18:15,0
1107,2022-03-23 19:18:18,0
988,2022-03-23 19:18:21,0
942,2022-03-23 19:18:23,0
912,2022-03-23 19:18:26,0
1140,2022-03-23 19:18:29,0
849,2022-03-23 19:18:32,0
889,2022-03-23 19:18:35,0
897,2022-03-23 19:18:38,0
900,2022-03-23 19:18:41,0
862,2022-03-23 19:18:44,0
838,2022-03-23 19:18:46,0
910,2022-03-23 19:18:49,0
928,2022-03-23 19:18:52,0
862,2022-03-23 19:18:55,0
845,2022-03-23 19:18:58,0
788,2022-03-23 19:19:01,0
777,2022-03-23 19:19:04,0
728,2022-03-23 19:19:07,0
782,2022-03-23 19:19:09,0
750,2022-03-23 19:19:12,0
776,2022-03-23 19:19:15,0
776,2022-03-23 19:19:18,0
807,2022-03-25 16:27:44,0
803,2022-03-25 16:27:47,0
807,2022-03-25 16:27:50,0
811,2022-03-25 16:27:54,0
807,2022-03-25 16:27:57,0
777,2022-03-25 16:28:00,0
1034,2022-03-25 16:28:04,0
845,2022-03-25 16:28:07,0
845,2022-03-25 16:28:10,0
850,2022-03-25 16:28:14,0
948,2022-03-25 16:28:17,0
752,2022-03-25 16:28:20,0
891,2022-03-25 16:28:24,0
902,2022-03-25 16:28:27,0
884,2022-03-25 16:28:30,0
908,2022-03-25 16:28:34,0
