id,speed,timestamp,anomaly
735,110,2022-03-23 18:40:08,0
736,112,2022-03-23 18:40:10,0
737,115,2022-03-23 18:40:13,0
738,116,2022-03-23 18:40:16,0
739,116,2022-03-23 18:40:19,0
740,115,2022-03-23 18:40:22,0
741,113,2022-03-23 18:40:25,0
742,111,2022-03-23 18:40:28,0
743,103,2022-03-23 18:40:31,0
744,97,2022-03-23 18:40:33,0
745,95,2022-03-23 18:40:36,0
746,91,2022-03-23 18:40:39,0
747,86,2022-03-23 18:40:42,0
748,82,2022-03-23 18:40:45,0
749,81,2022-03-23 18:40:48,0
750,82,2022-03-23 18:40:51,0
751,80,2022-03-23 18:40:54,0
752,74,2022-03-23 18:40:56,0
753,74,2022-03-23 18:40:59,0
754,74,2022-03-23 18:41:02,0
755,79,2022-03-23 18:41:05,0
756,80,2022-03-23 18:41:08,0
757,80,2022-03-23 18:41:11,0
758,77,2022-03-23 18:41:14,0
759,77,2022-03-23 18:41:17,0
760,78,2022-03-23 18:41:19,0
761,80,2022-03-23 18:41:22,0
762,82,2022-03-23 18:41:25,0
763,82,2022-03-23 18:41:28,0
764,81,2022-03-23 18:41:31,0
765,82,2022-03-23 18:41:34,0
766,84,2022-03-23 18:41:37,0
767,84,2022-03-23 18:41:40,0
768,83,2022-03-23 18:41:42,0
769,77,2022-03-23 18:41:45,0
770,72,2022-03-23 18:41:48,0
771,67,2022-03-23 18:41:51,0
772,64,2022-03-23 18:41:54,0
773,62,2022-03-23 18:41:57,0
774,48,2022-03-23 18:42:00,0
775,40,2022-03-23 18:42:03,0
776,38,2022-03-23 18:42:06,0
777,39,2022-03-23 18:42:08,0
778,38,2022-03-23 18:42:11,0
779,38,2022-03-23 18:42:14,0
780,38,2022-03-23 18:42:17,0
781,26,2022-03-23 18:42:20,0
782,16,2022-03-23 18:42:23,0
783,9,2022-03-23 18:42:26,0
784,9,2022-03-23 18:42:29,0
785,148,2022-03-23 18:42:31,1
786,16,2022-03-23 18:42:34,0
787,23,2022-03-23 18:42:37,0
788,31,2022-03-23 18:42:40,0
789,29,2022-03-23 18:42:43,0
790,35,2022-03-23 18:42:46,0
791,34,2022-03-23 18:42:49,0
792,25,2022-03-23 18:42:52,0
793,26,2022-03-23 18:42:54,0
794,30,2022-03-23 18:42:57,0
795,35,2022-03-23 18:43:00,0
796,44,2022-03-23 18:43:03,0
797,52,2022-03-23 18:43:06,0
798,58,2022-03-23 18:43:09,0
799,61,2022-03-23 18:43:12,0
800,59,2022-03-23 18:43:15,0
801,48,2022-03-23 18:43:17,0
802,39,2022-03-23 18:43:20,0
803,39,2022-03-23 18:43:23,0
804,38,2022-03-23 18:43:26,0
805,45,2022-03-23 18:43:29,0
806,51,2022-03-23 18:43:32,0
807,54,2022-03-23 18:43:35,0
808,51,2022-03-23 18:43:38,0
809,50,2022-03-23 18:43:41,0
810,54,2022-03-23 18:43:43,0
811,58,2022-03-23 18:43:46,0
812,54,2022-03-23 18:43:49,0
813,57,2022-03-23 18:43:52,0
814,62,2022-03-23 18:43:55,0
815,61,2022-03-23 18:43:58,0
816,61,2022-03-23 18:44:01,0
817,62,2022-03-23 18:44:04,0
818,59,2022-03-23 18:44:06,0
819,58,2022-03-23 18:44:09,0
820,54,2022-03-23 18:44:12,0
821,48,2022-03-23 18:44:15,0
822,45,2022-03-23 18:44:18,0
823,41,2022-03-23 18:44:21,0
824,39,2022-03-23 18:44:24,0
825,46,2022-03-23 18:44:26,0
826,48,2022-03-23 18:44:29,0
827,42,2022-03-23 18:44:32,0
828,37,2022-03-23 18:44:35,0
829,31,2022-03-23 18:44:38,0
830,36,2022-03-23 18:44:41,0
831,46,2022-03-23 18:44:44,0
832,55,2022-03-23 18:44:47,0
833,55,2022-03-23 18:44:49,0
834,52,2022-03-23 18:44:52,0
835,51,2022-03-23 18:44:55,0
836,50,2022-03-23 18:44:58,0
837,52,2022-03-23 18:45:01,0
838,55,2022-03-23 18:45:04,0
839,56,2022-03-23 18:45:07,0
840,56,2022-03-23 18:45:10,0
841,47,2022-03-23 18:45:12,0
842,44,2022-03-23 18:45:15,0
843,50,2022-03-23 18:45:18,0
844,53,2022-03-23 18:45:21,0
845,53,2022-03-23 18:45:24,0
846,54,2022-03-23 18:45:27,0
847,60,2022-03-23 18:45:30,0
848,60,2022-03-23 18:45:33,0
849,59,2022-03-23 18:45:35,0
850,55,2022-03-23 18:45:38,0
851,45,2022-03-23 18:45:41,0
852,29,2022-03-23 18:45:44,0
853,14,2022-03-23 18:45:47,0
854,7,2022-03-23 18:45:50,0
855,4,2022-03-23 18:45:53,0
856,6,2022-03-23 18:45:56,0
857,18,2022-03-23 18:45:58,0
858,25,2022-03-23 18:46:01,0
859,26,2022-03-23 18:46:04,0
860,25,2022-03-23 18:46:07,0
861,31,2022-03-23 18:46:10,0
862,35,2022-03-23 18:46:13,0
863,36,2022-03-23 18:46:16,0
864,16,2022-03-23 18:46:19,1
865,31,2022-03-23 18:46:21,0
866,16,2022-03-23 18:46:24,0
867,20,2022-03-23 18:46:27,0
868,25,2022-03-23 18:46:30,0
869,20,2022-03-23 18:46:33,0
870,3,2022-03-23 18:46:36,0
871,4,2022-03-23 18:46:39,0
872,19,2022-03-23 18:46:41,0
873,24,2022-03-23 18:46:44,0
874,29,2022-03-23 18:46:47,0
875,36,2022-03-23 18:46:50,0
876,37,2022-03-23 18:46:53,0
877,39,2022-03-23 18:46:56,0
878,40,2022-03-23 18:46:59,0
879,43,2022-03-23 18:47:02,0
880,37,2022-03-23 18:47:04,0
881,22,2022-03-23 18:47:07,0
882,19,2022-03-23 18:47:10,0
883,34,2022-03-23 18:47:13,0
884,39,2022-03-23 18:47:16,0
885,33,2022-03-23 18:47:19,0
886,15,2022-03-23 18:47:22,0
887,21,2022-03-23 18:47:25,0
888,134,2022-03-23 18:47:27,1
889,32,2022-03-23 18:47:30,0
890,30,2022-03-23 18:47:33,0
891,32,2022-03-23 18:47:36,0
892,36,2022-03-23 18:47:39,0
893,24,2022-03-23 18:47:42,0
894,25,2022-03-23 18:47:45,0
895,35,2022-03-23 18:47:48,0
896,37,2022-03-23 18:47:50,0
897,28,2022-03-23 18:47:53,0
898,28,2022-03-23 18:47:56,0
899,31,2022-03-23 18:47:59,0
900,37,2022-03-23 18:48:02,0
901,47,2022-03-23 18:48:05,0
902,53,2022-03-23 18:48:08,0
903,56,2022-03-23 18:48:11,0
904,47,2022-03-23 18:48:13,0
905,35,2022-03-23 18:48:16,0
906,28,2022-03-23 18:48:19,0
907,24,2022-03-23 18:48:22,0
908,24,2022-03-23 18:48:25,0
909,11,2022-03-23 18:48:28,0
910,26,2022-03-23 18:48:31,0
911,31,2022-03-23 18:48:33,0
912,25,2022-03-23 18:48:36,0
913,32,2022-03-23 18:48:39,0
914,38,2022-03-23 18:48:42,0
915,41,2022-03-23 18:48:45,0
916,43,2022-03-23 18:48:48,0
917,41,2022-03-23 18:48:51,0
918,38,2022-03-23 18:48:54,0
919,44,2022-03-23 18:48:56,0
920,50,2022-03-23 18:48:59,0
921,38,2022-03-23 18:49:02,0
922,35,2022-03-23 18:49:05,0
923,42,2022-03-23 18:49:08,0
924,39,2022-03-23 18:49:11,0
925,38,2022-03-23 18:49:14,0
926,43,2022-03-23 18:49:17,0
927,42,2022-03-23 18:49:20,0
928,30,2022-03-23 18:49:22,0
929,36,2022-03-23 18:49:25,0
930,44,2022-03-23 18:49:28,0
931,40,2022-03-23 18:49:31,0
932,40,2022-03-23 18:49:34,0
933,35,2022-03-23 18:49:37,0
934,44,2022-03-23 18:49:40,0
935,49,2022-03-23 18:49:43,0
936,40,2022-03-23 18:49:45,0
937,44,2022-03-23 18:49:48,0
938,51,2022-03-23 18:49:51,0
939,45,2022-03-23 18:49:54,0
940,44,2022-03-23 18:49:57,0
941,44,2022-03-23 18:50:00,0
942,51,2022-03-23 18:50:03,0
943,59,2022-03-23 18:50:06,0
944,64,2022-03-23 18:50:08,0
945,68,2022-03-23 18:50:11,0
946,68,2022-03-23 18:50:14,0
947,61,2022-03-23 18:50:17,0
948,54,2022-03-23 18:50:20,0
949,96,2022-03-23 18:50:23,1
950,52,2022-03-23 18:50:26,0
951,35,2022-03-23 18:50:29,1
952,39,2022-03-23 18:50:31,0
953,45,2022-03-23 18:50:34,0
954,52,2022-03-23 18:50:37,0
955,43,2022-03-23 18:50:40,0
956,41,2022-03-23 18:50:43,0
957,49,2022-03-23 18:50:46,0
958,49,2022-03-23 18:50:49,0
959,82,2022-03-23 18:50:51,1
960,47,2022-03-23 18:50:54,0
961,45,2022-03-23 18:50:57,0
962,50,2022-03-23 18:51:00,0
963,47,2022-03-23 18:51:03,0
964,51,2022-03-23 18:51:06,0
965,52,2022-03-23 18:51:09,0
966,12,2022-03-23 18:51:12,1
967,60,2022-03-23 18:51:14,0
968,59,2022-03-23 18:51:17,0
969,48,2022-03-23 18:51:20,0
970,41,2022-03-23 18:51:23,0
971,49,2022-03-23 18:51:26,0
972,47,2022-03-23 18:51:29,0
973,44,2022-03-23 18:51:32,0
974,146,2022-03-23 18:51:35,1
975,48,2022-03-23 18:51:37,0
976,46,2022-03-23 18:51:40,0
977,34,2022-03-23 18:51:43,0
978,45,2022-03-23 18:51:46,0
979,48,2022-03-23 18:51:49,0
980,50,2022-03-23 18:51:52,0
981,52,2022-03-23 18:51:55,0
982,47,2022-03-23 18:51:58,0
983,38,2022-03-23 18:52:00,0
984,40,2022-03-23 18:52:03,0
985,48,2022-03-23 18:52:06,0
986,46,2022-03-23 18:52:09,0
987,42,2022-03-23 18:52:12,0
988,42,2022-03-23 18:52:15,0
989,42,2022-03-23 18:52:18,0
990,38,2022-03-23 18:52:20,0
991,39,2022-03-23 18:52:23,0
992,41,2022-03-23 18:52:26,0
993,41,2022-03-23 18:52:29,0
994,39,2022-03-23 18:52:32,0
995,48,2022-03-23 18:52:35,0
996,49,2022-03-23 18:52:38,0
997,39,2022-03-23 18:52:41,0
998,42,2022-03-23 18:52:43,0
999,46,2022-03-23 18:52:46,0
1000,49,2022-03-23 18:52:49,0
1001,38,2022-03-23 18:52:52,0
1002,39,2022-03-23 18:52:55,0
1003,40,2022-03-23 18:52:58,0
1004,40,2022-03-23 18:53:01,0
1005,39,2022-03-23 18:53:04,0
1006,39,2022-03-23 18:53:06,0
1007,41,2022-03-23 18:53:09,0
1008,6,2022-03-23 18:53:12,0
1009,1,2022-03-23 18:53:15,0
1010,8,2022-03-23 18:53:18,0
1011,16,2022-03-23 18:53:21,0
1012,20,2022-03-23 18:53:24,0
1013,25,2022-03-23 18:53:26,0
1014,26,2022-03-23 18:53:29,0
1015,18,2022-03-23 18:53:32,0
1016,20,2022-03-23 18:53:35,0
1017,27,2022-03-23 18:53:38,0
1018,32,2022-03-23 18:53:41,0
1019,35,2022-03-23 18:53:44,0
1020,41,2022-03-23 18:53:47,0
1021,42,2022-03-23 18:53:49,0
1022,36,2022-03-23 18:53:52,0
1023,23,2022-03-23 18:53:55,0
1024,23,2022-03-23 18:53:58,0
1025,20,2022-03-23 18:54:01,0
1026,26,2022-03-23 18:54:04,0
1027,27,2022-03-23 18:54:07,0
1028,18,2022-03-23 18:54:10,0
1029,12,2022-03-23 18:54:12,0
1030,9,2022-03-23 18:54:15,0
1031,15,2022-03-23 18:54:18,0
1032,25,2022-03-23 18:54:21,0
1033,33,2022-03-23 18:54:24,0
1034,36,2022-03-23 18:54:27,0
1035,36,2022-03-23 18:54:30,0
1036,37,2022-03-23 18:54:33,0
1037,39,2022-03-23 18:54:35,0
1038,39,2022-03-23 18:54:38,0
1039,40,2022-03-23 18:54:41,0
1040,44,2022-03-23 18:54:44,0
1041,28,2022-03-23 18:54:47,0
1042,27,2022-03-23 18:54:50,0
1043,32,2022-03-23 18:54:53,0
1044,42,2022-03-23 18:54:55,0
1045,46,2022-03-23 18:54:58,0
1046,37,2022-03-23 18:55:01,0
1047,36,2022-03-23 18:55:04,0
1048,45,2022-03-23 18:55:07,0
1049,51,2022-03-23 18:55:10,0
1050,39,2022-03-23 18:55:13,0
1051,34,2022-03-23 18:55:16,0
1052,38,2022-03-23 18:55:18,0
1053,26,2022-03-23 18:55:21,0
1054,22,2022-03-23 18:55:24,0
1055,24,2022-03-23 18:55:27,0
1056,134,2022-03-23 18:55:30,1
1057,40,2022-03-23 18:55:33,0
1058,41,2022-03-23 18:55:36,0
1059,43,2022-03-23 18:55:39,0
1060,33,2022-03-23 18:55:41,0
1061,33,2022-03-23 18:55:44,0
1062,144,2022-03-23 18:55:47,1
1063,39,2022-03-23 18:55:50,0
1064,42,2022-03-23 18:55:53,0
1065,45,2022-03-23 18:55:56,0
1066,40,2022-03-23 18:55:59,0
1067,31,2022-03-23 18:56:02,0
1068,35,2022-03-23 18:56:04,0
1069,43,2022-03-23 18:56:07,0
1070,46,2022-03-23 18:56:10,0
1071,35,2022-03-23 18:56:13,0
1072,37,2022-03-23 18:56:16,0
1073,39,2022-03-23 18:56:19,0
1074,35,2022-03-23 18:56:22,0
1075,36,2022-03-23 18:56:25,0
1076,42,2022-03-23 18:56:27,0
1077,42,2022-03-23 18:56:30,0
1078,39,2022-03-23 18:56:33,0
1079,46,2022-03-23 18:56:36,0
1080,47,2022-03-23 18:56:39,0
1081,32,2022-03-23 18:56:42,0
1082,28,2022-03-23 18:56:45,0
1083,38,2022-03-23 18:56:48,0
1084,42,2022-03-23 18:56:51,0
1085,44,2022-03-23 18:56:53,0
1086,41,2022-03-23 18:56:56,0
1087,43,2022-03-23 18:56:59,0
1088,39,2022-03-23 18:57:02,0
1089,31,2022-03-23 18:57:05,0
1090,32,2022-03-23 18:57:08,0
1091,35,2022-03-23 18:57:11,0
1092,42,2022-03-23 18:57:14,0
1093,23,2022-03-23 18:57:16,1
1094,42,2022-03-23 18:57:19,0
1095,43,2022-03-23 18:57:22,0
1096,40,2022-03-23 18:57:25,0
1097,37,2022-03-23 18:57:28,0
1098,28,2022-03-23 18:57:31,0
1099,20,2022-03-23 18:57:34,0
1100,15,2022-03-23 18:57:37,0
1101,26,2022-03-23 18:57:39,0
1102,20,2022-03-23 18:57:42,0
1103,118,2022-03-23 18:57:45,1
1104,32,2022-03-23 18:57:48,0
1105,34,2022-03-23 18:57:51,0
1106,34,2022-03-23 18:57:54,0
1107,24,2022-03-23 18:57:57,0
1108,22,2022-03-23 18:58:00,0
1109,20,2022-03-23 18:58:03,0
1110,23,2022-03-23 18:58:05,0
1111,34,2022-03-23 18:58:08,0
1112,38,2022-03-23 18:58:11,0
1113,44,2022-03-23 18:58:14,0
1114,43,2022-03-23 18:58:17,0
1115,44,2022-03-23 18:58:20,0
1116,47,2022-03-23 18:58:23,0
1117,46,2022-03-23 18:58:26,0
1118,42,2022-03-23 18:58:28,0
1119,42,2022-03-23 18:58:31,0
1120,44,2022-03-23 18:58:34,0
1121,40,2022-03-23 18:58:37,0
1122,39,2022-03-23 18:58:40,0
1123,41,2022-03-23 18:58:43,0
1124,25,2022-03-23 18:58:46,0
1125,22,2022-03-23 18:58:49,0
1126,31,2022-03-23 18:58:51,0
1127,33,2022-03-23 18:58:54,0
1128,37,2022-03-23 18:58:57,0
1129,37,2022-03-23 18:59:00,0
1130,41,2022-03-23 18:59:03,0
1131,43,2022-03-23 18:59:06,0
1132,44,2022-03-23 18:59:09,0
1133,51,2022-03-23 18:59:12,0
1134,49,2022-03-23 18:59:14,0
1135,55,2022-03-23 18:59:17,0
1136,59,2022-03-23 18:59:20,0
1137,50,2022-03-23 18:59:23,0
1138,50,2022-03-23 18:59:26,0
1139,46,2022-03-23 18:59:29,0
1140,31,2022-03-23 18:59:32,0
1141,6,2022-03-23 18:59:34,0
1142,17,2022-03-23 18:59:37,0
1143,26,2022-03-23 18:59:40,1
1144,32,2022-03-23 18:59:43,0
1145,33,2022-03-23 18:59:46,1
1146,19,2022-03-23 18:59:49,0
1147,26,2022-03-23 18:59:52,0
1148,35,2022-03-23 18:59:55,0
1149,38,2022-03-23 18:59:57,0
1150,45,2022-03-23 19:00:00,0
1151,49,2022-03-23 19:00:03,0
1152,51,2022-03-23 19:00:06,0
1153,42,2022-03-23 19:00:09,0
1154,36,2022-03-23 19:00:12,0
1155,36,2022-03-23 19:00:15,0
1156,29,2022-03-23 19:00:18,0
1157,29,2022-03-23 19:00:20,0
1158,35,2022-03-23 19:00:23,0
1159,24,2022-03-23 19:00:26,0
1160,29,2022-03-23 19:00:29,0
1161,29,2022-03-23 19:00:32,0
1162,32,2022-03-23 19:00:35,0
1163,41,2022-03-23 19:00:38,0
1164,45,2022-03-23 19:00:41,0
1165,37,2022-03-23 19:00:43,0
1166,35,2022-03-23 19:00:46,0
1167,20,2022-03-23 19:00:49,1
1168,44,2022-03-23 19:00:52,0
1169,40,2022-03-23 19:00:55,0
1170,31,2022-03-23 19:00:58,0
1171,24,2022-03-23 19:01:01,0
1172,4,2022-03-23 19:01:03,0
1173,17,2022-03-23 19:01:06,0
1174,29,2022-03-23 19:01:09,0
1175,31,2022-03-23 19:01:12,0
1176,31,2022-03-23 19:01:15,0
1177,33,2022-03-23 19:01:18,0
1178,30,2022-03-23 19:01:21,0
1179,25,2022-03-23 19:01:24,0
1180,35,2022-03-23 19:01:26,0
1181,30,2022-03-23 19:01:29,0
1182,28,2022-03-23 19:01:32,0
1183,36,2022-03-23 19:01:35,0
1184,41,2022-03-23 19:01:38,0
1185,42,2022-03-23 19:01:41,0
1186,41,2022-03-23 19:01:44,0
1187,42,2022-03-23 19:01:47,0
1188,50,2022-03-23 19:01:49,0
1189,49,2022-03-23 19:01:52,0
1190,42,2022-03-23 19:01:55,0
1191,40,2022-03-23 19:01:58,0
1192,42,2022-03-23 19:02:01,0
1193,45,2022-03-23 19:02:04,0
1194,33,2022-03-23 19:02:07,0
1195,38,2022-03-23 19:02:09,0
1196,37,2022-03-23 19:02:12,0
1197,36,2022-03-23 19:02:15,0
1198,43,2022-03-23 19:02:18,0
1199,53,2022-03-23 19:02:21,0
1200,53,2022-03-23 19:02:24,0
1201,48,2022-03-23 19:02:27,0
1202,49,2022-03-23 19:02:30,0
1203,21,2022-03-23 19:02:32,1
1204,43,2022-03-23 19:02:35,0
1205,35,2022-03-23 19:02:38,0
1206,31,2022-03-23 19:02:41,0
1207,27,2022-03-23 19:02:44,0
1208,14,2022-03-23 19:02:47,0
1209,13,2022-03-23 19:02:50,0
1210,13,2022-03-23 19:02:53,0
1211,16,2022-03-23 19:02:55,0
1212,31,2022-03-23 19:02:58,0
1213,35,2022-03-23 19:03:01,0
1214,35,2022-03-23 19:03:04,0
1215,28,2022-03-23 19:03:07,0
1216,18,2022-03-23 19:03:10,0
1217,28,2022-03-23 19:03:13,0
1218,38,2022-03-23 19:03:16,0
1219,41,2022-03-23 19:03:18,0
1220,28,2022-03-23 19:03:21,0
1221,32,2022-03-23 19:03:24,0
1222,39,2022-03-23 19:03:27,0
1223,39,2022-03-23 19:03:30,0
1224,30,2022-03-23 19:03:33,0
1225,35,2022-03-23 19:03:36,0
1226,44,2022-03-23 19:03:38,0
1227,42,2022-03-23 19:03:41,0
1228,32,2022-03-23 19:03:44,0
1229,27,2022-03-23 19:03:47,0
1230,12,2022-03-23 19:03:50,0
1231,22,2022-03-23 19:03:53,0
1232,27,2022-03-23 19:03:56,0
1233,144,2022-03-23 19:03:59,1
1234,25,2022-03-23 19:04:01,0
1235,27,2022-03-23 19:04:04,0
1236,36,2022-03-23 19:04:07,0
1237,39,2022-03-23 19:04:10,0
1238,38,2022-03-23 19:04:13,0
1239,37,2022-03-23 19:04:16,0
1240,34,2022-03-23 19:04:19,0
1241,41,2022-03-23 19:04:22,0
1242,41,2022-03-23 19:04:24,0
1243,44,2022-03-23 19:04:27,0
1244,49,2022-03-23 19:04:30,0
1245,50,2022-03-23 19:04:33,0
1246,44,2022-03-23 19:04:36,0
1247,47,2022-03-23 19:04:39,0
1248,51,2022-03-23 19:04:42,0
1249,42,2022-03-23 19:04:45,0
1250,35,2022-03-23 19:04:47,0
1251,37,2022-03-23 19:04:50,0
1252,30,2022-03-23 19:04:53,0
1253,29,2022-03-23 19:04:56,0
1254,32,2022-03-23 19:04:59,0
1255,38,2022-03-23 19:05:02,0
1256,39,2022-03-23 19:05:05,0
1257,32,2022-03-23 19:05:08,0
1258,32,2022-03-23 19:05:10,0
1259,41,2022-03-23 19:05:13,0
1260,45,2022-03-23 19:05:16,0
1261,42,2022-03-23 19:05:19,0
1262,41,2022-03-23 19:05:22,0
1263,31,2022-03-23 19:05:25,0
1264,38,2022-03-23 19:05:28,0
1265,39,2022-03-23 19:05:31,0
1266,44,2022-03-23 19:05:33,0
1267,45,2022-03-23 19:05:36,0
1268,32,2022-03-23 19:05:39,1
1269,36,2022-03-23 19:05:42,0
1270,37,2022-03-23 19:05:45,0
1271,39,2022-03-23 19:05:48,0
1272,42,2022-03-23 19:05:51,0
1273,45,2022-03-23 19:05:53,0
1274,52,2022-03-23 19:05:56,0
1275,53,2022-03-23 19:05:59,0
1276,54,2022-03-23 19:06:02,0
1277,54,2022-03-23 19:06:05,0
1278,55,2022-03-23 19:06:08,0
1279,49,2022-03-23 19:06:11,0
1280,44,2022-03-23 19:06:14,0
1281,47,2022-03-23 19:06:16,0
1282,43,2022-03-23 19:06:19,0
1283,38,2022-03-23 19:06:22,0
1284,35,2022-03-23 19:06:25,0
1285,13,2022-03-23 19:06:28,0
1286,8,2022-03-23 19:06:31,0
1287,8,2022-03-23 19:06:34,0
1288,15,2022-03-23 19:06:37,0
1289,23,2022-03-23 19:06:39,0
1290,16,2022-03-23 19:06:42,0
1291,15,2022-03-23 19:06:45,0
1292,27,2022-03-23 19:06:48,0
1293,28,2022-03-23 19:06:51,0
1294,29,2022-03-23 19:06:54,0
1295,35,2022-03-23 19:06:57,0
1296,45,2022-03-23 19:06:59,0
1297,47,2022-03-23 19:07:02,0
1298,49,2022-03-23 19:07:05,0
1299,51,2022-03-23 19:07:08,0
1300,45,2022-03-23 19:07:11,0
1301,42,2022-03-23 19:07:14,0
1302,42,2022-03-23 19:07:17,0
1303,43,2022-03-23 19:07:20,0
1304,11,2022-03-23 19:07:22,0
1305,16,2022-03-23 19:07:25,0
1306,25,2022-03-23 19:07:28,0
1307,31,2022-03-23 19:07:31,0
1308,28,2022-03-23 19:07:34,0
1309,21,2022-03-23 19:07:37,0
1310,31,2022-03-23 19:07:40,0
1311,36,2022-03-23 19:07:43,0
1312,41,2022-03-23 19:07:45,0
1313,37,2022-03-23 19:07:48,0
1314,35,2022-03-23 19:07:51,0
1315,33,2022-03-23 19:07:54,0
1316,26,2022-03-23 19:07:57,0
1317,22,2022-03-23 19:08:00,0
1318,31,2022-03-23 19:08:03,0
1319,37,2022-03-23 19:08:06,0
1320,38,2022-03-23 19:08:08,0
1321,40,2022-03-23 19:08:11,0
1322,43,2022-03-23 19:08:14,0
1323,42,2022-03-23 19:08:17,0
1324,42,2022-03-23 19:08:20,0
1325,41,2022-03-23 19:08:23,0
1326,33,2022-03-23 19:08:26,0
1327,25,2022-03-23 19:08:28,0
1328,30,2022-03-23 19:08:31,0
1329,35,2022-03-23 19:08:34,0
1330,44,2022-03-23 19:08:37,0
1331,45,2022-03-23 19:08:40,0
1332,45,2022-03-23 19:08:43,0
1333,37,2022-03-23 19:08:46,0
1334,32,2022-03-23 19:08:49,0
1335,33,2022-03-23 19:08:51,0
1336,3,2022-03-23 19:08:54,1
1337,39,2022-03-23 19:08:57,0
1338,35,2022-03-23 19:09:00,0
1339,33,2022-03-23 19:09:03,0
1340,27,2022-03-23 19:09:06,0
1341,26,2022-03-23 19:09:09,0
1342,29,2022-03-23 19:09:12,0
1343,30,2022-03-23 19:09:14,0
1344,32,2022-03-23 19:09:17,0
1345,34,2022-03-23 19:09:20,0
1346,32,2022-03-23 19:09:23,0
1347,35,2022-03-23 19:09:26,0
1348,33,2022-03-23 19:09:29,0
1349,28,2022-03-23 19:09:32,0
1350,22,2022-03-23 19:09:35,0
1351,22,2022-03-23 19:09:37,0
1352,25,2022-03-23 19:09:40,0
1353,27,2022-03-23 19:09:43,0
1354,31,2022-03-23 19:09:46,0
1355,26,2022-03-23 19:09:49,1
1356,39,2022-03-23 19:09:52,0
1357,44,2022-03-23 19:09:55,0
1358,43,2022-03-23 19:09:57,0
1359,42,2022-03-23 19:10:00,0
1360,40,2022-03-23 19:10:03,0
1361,29,2022-03-23 19:10:06,0
1362,10,2022-03-23 19:10:09,0
1363,20,2022-03-23 19:10:12,0
1364,36,2022-03-23 19:10:15,0
1365,41,2022-03-23 19:10:18,0
1366,50,2022-03-23 19:10:20,0
1367,52,2022-03-23 19:10:23,0
1368,56,2022-03-23 19:10:26,0
1369,55,2022-03-23 19:10:29,0
1370,43,2022-03-23 19:10:32,0
1371,18,2022-03-23 19:10:35,0
1372,17,2022-03-23 19:10:38,0
1373,13,2022-03-23 19:10:41,0
1374,1,2022-03-23 19:10:43,0
1375,11,2022-03-23 19:10:46,0
1376,21,2022-03-23 19:10:49,0
1377,38,2022-03-23 19:10:52,0
1378,46,2022-03-23 19:10:55,0
1379,17,2022-03-23 19:10:58,1
1380,69,2022-03-23 19:11:01,0
1381,81,2022-03-23 19:11:04,0
1382,79,2022-03-23 19:11:06,0
1383,76,2022-03-23 19:11:09,0
1384,72,2022-03-23 19:11:12,0
1385,69,2022-03-23 19:11:15,0
1386,67,2022-03-23 19:11:18,0
1387,64,2022-03-23 19:11:21,0
1388,62,2022-03-23 19:11:24,0
1389,61,2022-03-23 19:11:26,0
1390,63,2022-03-23 19:11:29,0
1391,63,2022-03-23 19:11:32,0
1392,64,2022-03-23 19:11:35,0
1393,62,2022-03-23 19:11:38,0
1394,62,2022-03-23 19:11:41,0
1395,62,2022-03-23 19:11:44,0
1396,62,2022-03-23 19:11:47,0
1397,64,2022-03-23 19:11:49,0
1398,67,2022-03-23 19:11:52,0
1399,69,2022-03-23 19:11:55,0
1400,66,2022-03-23 19:11:58,0
1401,62,2022-03-23 19:12:01,0
1402,61,2022-03-23 19:12:04,0
1403,63,2022-03-23 19:12:07,0
1404,65,2022-03-23 19:12:10,0
1405,68,2022-03-23 19:12:12,0
1406,70,2022-03-23 19:12:15,0
1407,69,2022-03-23 19:12:18,0
1408,68,2022-03-23 19:12:21,0
1409,20,2022-03-23 19:12:24,1
1410,62,2022-03-23 19:12:27,0
1411,63,2022-03-23 19:12:30,0
1412,65,2022-03-23 19:12:33,0
1413,65,2022-03-23 19:12:35,0
1414,65,2022-03-23 19:12:38,0
1415,67,2022-03-23 19:12:41,0
1416,68,2022-03-23 19:12:44,0
1417,69,2022-03-23 19:12:47,0
1418,68,2022-03-23 19:12:50,0
1419,69,2022-03-23 19:12:53,0
1420,69,2022-03-23 19:12:55,0
1421,67,2022-03-23 19:12:58,0
1422,63,2022-03-23 19:13:01,0
1423,62,2022-03-23 19:13:04,0
1424,64,2022-03-23 19:13:07,0
1425,66,2022-03-23 19:13:10,0
1426,68,2022-03-23 19:13:13,0
1427,67,2022-03-23 19:13:16,0
1428,64,2022-03-23 19:13:19,0
1429,63,2022-03-23 19:13:21,0
1430,63,2022-03-23 19:13:24,0
1431,65,2022-03-23 19:13:27,0
1432,67,2022-03-23 19:13:30,0
1433,69,2022-03-23 19:13:33,0
1434,67,2022-03-23 19:13:36,0
1435,66,2022-03-23 19:13:39,0
1436,64,2022-03-23 19:13:42,0
1437,20,2022-03-23 19:13:44,1
1438,64,2022-03-23 19:13:47,0
1439,66,2022-03-23 19:13:50,0
1440,67,2022-03-23 19:13:53,0
1441,68,2022-03-23 19:13:56,0
1442,70,2022-03-23 19:13:59,0
1443,71,2022-03-23 19:14:02,0
1444,67,2022-03-23 19:14:05,0
1445,65,2022-03-23 19:14:07,0
1446,67,2022-03-23 19:14:10,0
